date,month_label,provider,country_iso3,order_payment_type,payment_method,card_brand,gender,offer,orders_count,total_payout_usd
2025-11-01,Nov 2025,Che,ARG,recurring,card,VISA,male,2828,500,19099.22413
2025-11-01,Nov 2025,Ad,BRA,upsell,apple_pay,VISA,male,No offer,370,18914.94287
2025-11-01,Nov 2025,PP,FRA,upsell,APM,Unknown,male,No offer,332,18833.91159
2025-11-01,Nov 2025,Nuv,COL,recurring,card,MASTERCARD,male,2828,521,18794.79
2025-11-01,Nov 2025,Sol,CHE,recurring,card,MASTERCARD,male,2828,481,18695.19
2025-11-01,Nov 2025,Raz,IND,recurring,card,MASTERCARD,male,8484,238,18641.57396
2025-11-01,Nov 2025,Che,USA,recurring,card,VISA,male,2828,478,18349.61323
2025-11-01,Nov 2025,Nuv,CAN,recurring,apple_pay,VISA,male,2828,406,17904.3347
2025-11-01,Nov 2025,Ad,JPN,recurring,apple_pay,VISA,male,2828,473,17721.84363
2025-11-01,Nov 2025,Eb,BRA,first,card,MASTERCARD,male,8484,441,17665.22501
2025-11-01,Nov 2025,Sol,CAN,upsell,card,VISA,male,No offer,321,17564.27396
2025-11-01,Nov 2025,Ad,CAN,recurring,apple_pay,VISA,male,8484,208,17423.52
2025-11-01,Nov 2025,PP,ITA,first,APM,Unknown,male,2828,630,17402.49074
2025-11-01,Nov 2025,Raz,IND,upsell,card,VISA,male,No offer,314,17266.33491
2025-11-01,Nov 2025,Nuv,MEX,upsell,card,VISA,male,No offer,349,17265.31449
2025-11-01,Nov 2025,Ad,USA,recurring,card,AMEX,male,8484,217,17237.83
2025-11-01,Nov 2025,Sol,AUS,recurring,apple_pay,MASTERCARD,male,2828,411,17123.89
2025-11-01,Nov 2025,PP,CAN,first,APM,Unknown,male,2828,779,16983.57116
2025-11-01,Nov 2025,PP,GBR,first,APM,Unknown,male,2828,554,16860.6559
2025-11-01,Nov 2025,Che,MEX,upsell,card,VISA,male,No offer,338,16739.47169
2025-11-01,Nov 2025,PP,AUS,first,APM,Unknown,male,8484,391,16585.19608
2025-11-01,Nov 2025,PP,AUT,recurring,APM,Unknown,male,2828,353,16567.94243
2025-11-01,Nov 2025,Sol,USA,first,card,VISA,male,2828,826,16351.74
2025-11-01,Nov 2025,Che,USA,recurring,apple_pay,AMEX,male,2828,412,16114.42761
2025-11-01,Nov 2025,Che,PER,upsell,card,VISA,male,No offer,308,15724.77156
2025-11-01,Nov 2025,Eb,PER,first,card,VISA,male,2828,727,15511.62665
2025-11-01,Nov 2025,Ad,DEU,recurring,apple_pay,MASTERCARD,male,2828,319,15462.49578
2025-11-01,Nov 2025,PP,AUS,first,APM,Unknown,male,2828,721,15417.54827
2025-11-01,Nov 2025,Eb,CHL,recurring,card,VISA,male,2828,410,15395.9
2025-11-01,Nov 2025,Sol,ZAF,recurring,card,MASTERCARD,male,2828,435,15381.66668
2025-11-01,Nov 2025,Raz,IND,recurring,card,VISA,male,728,385,14882.85692
2025-11-01,Nov 2025,PP,CAN,first,APM,Unknown,male,8484,342,14700.72051
2025-11-01,Nov 2025,Sol,USA,recurring,apple_pay,AMEX,male,2828,369,14696.31
2025-11-01,Nov 2025,Ad,ITA,recurring,apple_pay,MASTERCARD,male,2828,314,14695.15089
2025-11-01,Nov 2025,Ad,GBR,upsell,apple_pay,MASTERCARD,male,No offer,195,14683.21531
2025-11-01,Nov 2025,Sol,AUS,upsell,card,MASTERCARD,male,No offer,254,14623.46
2025-11-01,Nov 2025,Che,USA,first,card,VISA,male,2828,739,14409.05354
2025-11-01,Nov 2025,Sol,USA,upsell,card,AMEX,male,No offer,248,14343.52
2025-11-01,Nov 2025,PP,BEL,recurring,APM,Unknown,male,2828,303,14284.61058
2025-11-01,Nov 2025,Sol,USA,recurring,apple_pay,VISA,male,8484,179,14218.21
2025-11-01,Nov 2025,Eb,MEX,recurring,card,AMEX,male,2828,352,14010.6197
2025-11-01,Nov 2025,Che,USA,first,card,VISA,male,8484,362,13989.1334
2025-11-01,Nov 2025,PP,BRA,recurring,APM,Unknown,male,2828,362,13964.51491
2025-11-01,Nov 2025,PP,MEX,first,APM,Unknown,male,8484,360,13852.50403
2025-11-01,Nov 2025,Eb,BRA,first,card,VISA,male,8484,341,13769.53154
2025-11-01,Nov 2025,Nuv,GBR,recurring,apple_pay,VISA,male,728,235,13731.29184
2025-11-01,Nov 2025,Nuv,MEX,first,card,VISA,male,2828,680,13631.17791
2025-11-01,Nov 2025,Che,MEX,recurring,card,VISA,male,8484,183,13562.46729
2025-11-01,Nov 2025,Sol,USA,first,card,VISA,male,8484,346,13452.54
2025-11-01,Nov 2025,Raz,IND,first,card,MASTERCARD,male,2828,601,13370.75175
2025-11-01,Nov 2025,Nuv,GBR,first,apple_pay,VISA,male,8484,222,13345.00618
2025-11-01,Nov 2025,Sol,CAN,upsell,card,MASTERCARD,male,No offer,249,13259.2955
2025-11-01,Nov 2025,Sol,IDN,recurring,card,VISA,male,2828,371,13112.39
2025-11-01,Nov 2025,PP,GBR,first,APM,Unknown,male,8484,221,13091.77884
2025-11-01,Nov 2025,Pay,AUS,upsell,apple_pay,MASTERCARD,male,No offer,225,13089.75
2025-11-01,Nov 2025,Nuv,PER,upsell,card,VISA,male,No offer,251,13068.71994
2025-11-01,Nov 2025,Nuv,DEU,recurring,apple_pay,VISA,male,2828,250,13046.19155
2025-11-01,Nov 2025,Ad,ESP,recurring,apple_pay,MASTERCARD,male,2828,271,13037.64254
2025-11-01,Nov 2025,Nuv,DEU,recurring,apple_pay,MASTERCARD,male,2828,273,12979.45692
2025-11-01,Nov 2025,Che,USA,upsell,card,MASTERCARD,male,No offer,231,12935.00349
2025-11-01,Nov 2025,Ad,USA,first,card,VISA,male,8484,330,12876.7
2025-11-01,Nov 2025,PP,ITA,first,APM,Unknown,male,8484,234,12856.18446
2025-11-01,Nov 2025,Che,USA,first,card,AMEX,male,8484,333,12848.33403
2025-11-01,Nov 2025,Sol,ZAF,upsell,card,VISA,male,No offer,219,12808.85377
2025-11-01,Nov 2025,Sol,USA,recurring,card,AMEX,male,2828,320,12796.8
2025-11-01,Nov 2025,Che,USA,first,apple_pay,AMEX,male,8484,332,12644.52474
2025-11-01,Nov 2025,Nuv,FRA,upsell,apple_pay,VISA,male,No offer,221,12626.83746
2025-11-01,Nov 2025,PP,CHE,upsell,APM,Unknown,male,No offer,264,12603.86531
2025-11-01,Nov 2025,Che,USA,first,apple_pay,AMEX,male,2828,648,12600.5373
2025-11-01,Nov 2025,Nuv,ARE,recurring,apple_pay,VISA,male,2828,317,12507.65534
2025-11-01,Nov 2025,Ad,USA,first,card,VISA,male,2828,621,12505.79
2025-11-01,Nov 2025,Ad,GBR,first,apple_pay,MASTERCARD,male,2828,411,12406.65186
2025-11-01,Nov 2025,Nuv,PER,recurring,card,VISA,male,2828,317,12347.51762
2025-11-01,Nov 2025,Sol,IND,recurring,card,VISA,male,2828,322,12339.54232
2025-11-01,Nov 2025,Ad,FRA,recurring,apple_pay,MASTERCARD,male,2828,259,12335.0334
2025-11-01,Nov 2025,Sol,CAN,recurring,apple_pay,VISA,male,2828,284,12331.76229
2025-11-01,Nov 2025,Ad,BRA,first,apple_pay,VISA,male,2828,581,12194.58364
2025-11-01,Nov 2025,Che,USA,first,apple_pay,VISA,male,2828,616,11963.30106
2025-11-01,Nov 2025,Nuv,ITA,recurring,apple_pay,MASTERCARD,male,2828,250,11929.40189
2025-11-01,Nov 2025,Sol,USA,recurring,card,MASTERCARD,male,2828,316,11908.84
2025-11-01,Nov 2025,Che,USA,first,apple_pay,VISA,male,8484,308,11786.11995
2025-11-01,Nov 2025,Che,COL,upsell,card,MASTERCARD,male,No offer,247,11751.95438
2025-11-01,Nov 2025,Nuv,COL,recurring,card,VISA,male,2828,311,11681.89
2025-11-01,Nov 2025,PP,AUT,upsell,APM,Unknown,male,No offer,203,11644.81039
2025-11-01,Nov 2025,Che,USA,recurring,apple_pay,MASTERCARD,male,728,303,11644.25872
2025-11-01,Nov 2025,Eb,CHL,recurring,card,MASTERCARD,male,2828,310,11616.9
2025-11-01,Nov 2025,PP,FRA,recurring,APM,Unknown,male,8484,117,11597.52635
2025-11-01,Nov 2025,Nuv,ESP,upsell,apple_pay,VISA,male,No offer,202,11502.5279
2025-11-01,Nov 2025,Nuv,CHL,recurring,card,VISA,male,2828,292,11187.08
2025-11-01,Nov 2025,Pay,CAN,recurring,apple_pay,MASTERCARD,male,2828,260,11092.6
2025-11-01,Nov 2025,Sol,ZAF,recurring,card,VISA,male,8484,157,11057.47522
2025-11-01,Nov 2025,Che,USA,recurring,apple_pay,VISA,male,728,282,10978.02341
2025-11-01,Nov 2025,Nuv,COL,first,card,MASTERCARD,male,2828,555,10962.45
2025-11-01,Nov 2025,Che,USA,first,card,AMEX,male,2828,551,10810.60343
2025-11-01,Nov 2025,Ad,SAU,recurring,apple_pay,VISA,male,2828,282,10767.18
2025-11-01,Nov 2025,Nuv,AUS,recurring,apple_pay,VISA,male,2828,248,10696.52
2025-11-01,Nov 2025,Che,MEX,upsell,card,MASTERCARD,male,No offer,219,10653.5771
2025-11-01,Nov 2025,Raz,IND,first,card,VISA,male,8484,248,10639.29352
2025-11-01,Nov 2025,Nuv,MEX,recurring,card,MASTERCARD,male,2828,272,10545.46502
2025-11-01,Nov 2025,Sol,USA,recurring,card,VISA,male,8484,135,10398.65
2025-11-01,Nov 2025,Ad,MEX,recurring,apple_pay,AMEX,male,2828,259,10340.51931
2025-11-01,Nov 2025,Nuv,GBR,recurring,apple_pay,MASTERCARD,male,8484,90,10319.12628
2025-11-01,Nov 2025,PP,DEU,recurring,APM,Unknown,male,728,219,10293.32049
2025-11-01,Nov 2025,Che,MEX,recurring,card,MASTERCARD,male,2828,269,10292.61862
2025-11-01,Nov 2025,PP,PHL,recurring,APM,Unknown,male,2828,264,10290.29598
2025-11-01,Nov 2025,Eb,BRA,recurring,card,VISA,male,8484,136,10271.29896
2025-11-01,Nov 2025,Che,USA,recurring,card,MASTERCARD,male,2828,266,10183.34858
2025-11-01,Nov 2025,Sol,FRA,upsell,apple_pay,VISA,male,No offer,181,10163.89111
2025-11-01,Nov 2025,Sol,BRA,first,apple_pay,MASTERCARD,male,8484,245,10128.53845
2025-11-01,Nov 2025,Sol,ARE,recurring,apple_pay,MASTERCARD,male,2828,261,10069.66043
2025-11-01,Nov 2025,PP,CHE,recurring,APM,Unknown,male,8484,128,10036.45336
2025-11-01,Nov 2025,PP,FRA,first,APM,Unknown,male,2828,367,9992.750187
2025-11-01,Nov 2025,Eb,BRA,recurring,card,MASTERCARD,male,8484,130,9929.604523
2025-11-01,Nov 2025,Che,BRA,recurring,card,VISA,male,2828,244,9901.560639
2025-11-01,Nov 2025,Sol,ISR,recurring,card,MASTERCARD,male,2828,243,9597.57
2025-11-01,Nov 2025,Nuv,ITA,recurring,apple_pay,VISA,male,2828,183,9421.740643
2025-11-01,Nov 2025,Eb,BRA,recurring,card,VISA,male,728,233,9240.37332
2025-11-01,Nov 2025,Nuv,CAN,upsell,apple_pay,VISA,male,No offer,169,9215.034726
2025-11-01,Nov 2025,Ad,NLD,recurring,apple_pay,MASTERCARD,male,2828,193,9212.578784
2025-11-01,Nov 2025,Sol,CHE,recurring,apple_pay,MASTERCARD,male,2828,236,9170.88
2025-11-01,Nov 2025,Raz,IND,recurring,card,MASTERCARD,male,No offer,231,9092.670762
2025-11-01,Nov 2025,Sol,USA,recurring,card,VISA,female,2828,235,9067.65
2025-11-01,Nov 2025,Sol,ZAF,first,card,VISA,male,2828,445,9038.712678
2025-11-01,Nov 2025,Ad,CHE,recurring,apple_pay,VISA,male,2828,227,9037.36
2025-11-01,Nov 2025,Che,ARE,recurring,apple_pay,MASTERCARD,male,2828,230,8921.211681
2025-11-01,Nov 2025,Che,ARE,recurring,card,VISA,male,2828,236,8910.44304
2025-11-01,Nov 2025,Nuv,IND,upsell,card,MASTERCARD,male,No offer,156,8713.320309
2025-11-01,Nov 2025,Ad,DEU,upsell,apple_pay,MASTERCARD,male,No offer,150,8712.927078
2025-11-01,Nov 2025,Che,IND,recurring,card,VISA,male,2828,228,8697.937322
2025-11-01,Nov 2025,Sol,MYS,recurring,card,MASTERCARD,male,2828,232,8692.68
2025-11-01,Nov 2025,Sol,ARE,recurring,apple_pay,VISA,male,2828,226,8672.797584
2025-11-01,Nov 2025,Sol,IRL,recurring,apple_pay,VISA,male,2828,165,8646.361255
2025-11-01,Nov 2025,PP,ISR,recurring,APM,Unknown,male,2828,221,8643.735748
2025-11-01,Nov 2025,Sol,PHL,recurring,card,VISA,male,2828,226,8602.74
2025-11-01,Nov 2025,Ad,GBR,first,apple_pay,MASTERCARD,male,8484,143,8591.966225
2025-11-01,Nov 2025,PP,COL,recurring,APM,Unknown,male,2828,223,8575.143133
2025-11-01,Nov 2025,Sol,NZL,recurring,card,VISA,male,2828,221,8535.045584
2025-11-01,Nov 2025,Sol,DEU,recurring,apple_pay,VISA,male,2828,163,8528.823183
2025-11-01,Nov 2025,Ad,GBR,recurring,card,AMEX,male,2828,159,8512.324724
2025-11-01,Nov 2025,Pay,AUS,first,apple_pay,MASTERCARD,male,2828,392,8466.08
2025-11-01,Nov 2025,Che,BRA,recurring,card,MASTERCARD,male,2828,208,8397.392947
2025-11-01,Nov 2025,PP,IRL,recurring,APM,Unknown,male,2828,175,8348.099797
2025-11-01,Nov 2025,Eb,MEX,recurring,card,MASTERCARD,male,8484,111,8311.31428
2025-11-01,Nov 2025,Sol,BRA,recurring,apple_pay,VISA,male,2828,209,8257.91
2025-11-01,Nov 2025,Ad,JPN,recurring,apple_pay,JCB,male,2828,216,8150.667367
2025-11-01,Nov 2025,Sol,AUS,first,card,MASTERCARD,male,2828,371,8145.09
2025-11-01,Nov 2025,Sol,CHE,upsell,card,MASTERCARD,male,No offer,163,8118.37
2025-11-01,Nov 2025,Sol,CHE,recurring,card,MASTERCARD,male,8484,104,8058.96
2025-11-01,Nov 2025,Nuv,ARE,upsell,apple_pay,VISA,male,No offer,138,8007.333651
2025-11-01,Nov 2025,Ad,AUS,recurring,apple_pay,AMEX,male,2828,183,8002.17
2025-11-01,Nov 2025,Ad,GBR,recurring,apple_pay,MASTERCARD,male,728,150,7972.757178
2025-11-01,Nov 2025,Nuv,NZL,recurring,apple_pay,VISA,male,2828,205,7957.556968
2025-11-01,Nov 2025,Nuv,MEX,first,card,VISA,male,8484,201,7955.652272
2025-11-01,Nov 2025,PP,ESP,recurring,APM,Unknown,male,2828,155,7924.253402
2025-11-01,Nov 2025,PP,DEU,recurring,APM,Unknown,female,2828,147,7881.02258
2025-11-01,Nov 2025,Sol,GBR,recurring,apple_pay,MASTERCARD,male,2828,150,7875.662865
2025-11-01,Nov 2025,Pay,MEX,recurring,apple_pay,VISA,male,2828,204,7872.519598
2025-11-01,Nov 2025,Nuv,FRA,first,apple_pay,VISA,male,2828,289,7855.36009
2025-11-01,Nov 2025,Sol,IDN,recurring,card,MASTERCARD,male,2828,236,7807.64
2025-11-01,Nov 2025,Eb,PER,first,card,VISA,male,8484,189,7761.284316
2025-11-01,Nov 2025,Ad,USA,recurring,card,VISA,male,8484,101,7738.99
2025-11-01,Nov 2025,Nuv,MEX,first,card,MASTERCARD,male,2828,384,7708.00127
2025-11-01,Nov 2025,Pay,ISR,recurring,apple_pay,MASTERCARD,male,2828,193,7658.07
2025-11-01,Nov 2025,Che,COL,recurring,card,MASTERCARD,male,2828,213,7645.094345
2025-11-01,Nov 2025,PP,MEX,recurring,APM,Unknown,female,2828,199,7634.305908
2025-11-01,Nov 2025,Nuv,FRA,recurring,apple_pay,VISA,male,8484,69,7582.906642
2025-11-01,Nov 2025,Ad,SGP,recurring,apple_pay,VISA,male,2828,189,7546.91
2025-11-01,Nov 2025,PP,NLD,recurring,APM,Unknown,male,8484,68,7476.658012
2025-11-01,Nov 2025,Nuv,DEU,upsell,apple_pay,MASTERCARD,male,No offer,129,7456.960209
2025-11-01,Nov 2025,Sol,AUS,first,card,MASTERCARD,male,8484,172,7407.88
2025-11-01,Nov 2025,Nuv,DEU,upsell,apple_pay,VISA,male,No offer,129,7352.20989
2025-11-01,Nov 2025,Sol,GBR,recurring,apple_pay,VISA,male,2828,127,7344.594885
2025-11-01,Nov 2025,Sol,PHL,upsell,card,MASTERCARD,male,No offer,126,7308.74
2025-11-01,Nov 2025,Nuv,ARG,recurring,card,MASTERCARD,male,2828,197,7298.03
2025-11-01,Nov 2025,Sol,USA,recurring,card,MASTERCARD,male,8484,93,7259.07
2025-11-01,Nov 2025,Eb,MEX,recurring,card,VISA,male,8484,103,7219.922185
2025-11-01,Nov 2025,PP,FRA,first,APM,Unknown,male,8484,135,7192.840421
2025-11-01,Nov 2025,PP,BEL,upsell,APM,Unknown,male,No offer,121,7185.388317
2025-11-01,Nov 2025,Ad,DEU,recurring,apple_pay,MASTERCARD,male,8484,71,7160.27455
2025-11-01,Nov 2025,PP,NLD,recurring,APM,Unknown,male,2828,141,7139.023754
2025-11-01,Nov 2025,Pay,ARE,recurring,card,VISA,male,2828,183,7118.17
2025-11-01,Nov 2025,Eb,BRA,recurring,card,MASTERCARD,male,728,178,7065.706684
2025-11-01,Nov 2025,Sol,TUR,recurring,card,MASTERCARD,male,2828,195,7008.05
2025-11-01,Nov 2025,Che,USA,recurring,card,VISA,male,8484,93,6999.378472
2025-11-01,Nov 2025,Sol,CAN,first,card,MASTERCARD,male,2828,308,6882.07136
2025-11-01,Nov 2025,Che,ARE,recurring,card,MASTERCARD,male,2828,181,6881.636799
2025-11-01,Nov 2025,PP,GBR,recurring,APM,Unknown,female,2828,114,6867.985027
2025-11-01,Nov 2025,Pay,CHE,recurring,apple_pay,MASTERCARD,male,2828,173,6761.51
2025-11-01,Nov 2025,Nuv,GBR,first,apple_pay,MASTERCARD,male,2828,220,6711.420477
2025-11-01,Nov 2025,Sol,CAN,recurring,apple_pay,MASTERCARD,male,8484,80,6706.234956
2025-11-01,Nov 2025,Sol,BRA,recurring,apple_pay,MASTERCARD,male,728,163,6705.874894
2025-11-01,Nov 2025,Ad,CHL,recurring,apple_pay,VISA,male,2828,173,6678.27
2025-11-01,Nov 2025,Sol,TUR,recurring,card,VISA,male,2828,186,6663.14
2025-11-01,Nov 2025,Pay,BRA,recurring,apple_pay,MASTERCARD,male,8484,86,6659.14
2025-11-01,Nov 2025,Ad,FRA,upsell,apple_pay,MASTERCARD,male,No offer,115,6634.025286
2025-11-01,Nov 2025,Ad,JPN,upsell,apple_pay,VISA,male,No offer,204,6542.842136
2025-11-01,Nov 2025,Sol,PHL,recurring,card,MASTERCARD,male,8484,87,6499.13
2025-11-01,Nov 2025,Sol,SGP,recurring,card,MASTERCARD,male,2828,166,6491.94
2025-11-01,Nov 2025,Ad,AUS,recurring,card,AMEX,male,2828,151,6486.49
2025-11-01,Nov 2025,Raz,IND,recurring,card,MASTERCARD,male,728,168,6484.780153
2025-11-01,Nov 2025,Pay,AUS,first,apple_pay,MASTERCARD,male,8484,151,6448.89
2025-11-01,Nov 2025,Nuv,COL,first,card,MASTERCARD,male,8484,165,6422.35
2025-11-01,Nov 2025,Sol,SAU,recurring,card,MASTERCARD,male,2828,166,6418.34
2025-11-01,Nov 2025,Nuv,ESP,first,apple_pay,VISA,male,2828,234,6401.43199
2025-11-01,Nov 2025,PP,PRI,recurring,APM,Unknown,male,2828,170,6399.630709
2025-11-01,Nov 2025,Nuv,GBR,upsell,apple_pay,MASTERCARD,male,No offer,87,6379.459437
2025-11-01,Nov 2025,Nuv,DNK,recurring,apple_pay,VISA,male,2828,117,6338.465664
2025-11-01,Nov 2025,PP,AUT,recurring,APM,Unknown,male,8484,65,6324.070264
2025-11-01,Nov 2025,PP,JPN,recurring,APM,Unknown,male,2828,167,6310.044114
2025-11-01,Nov 2025,PP,SWE,recurring,APM,Unknown,male,2828,131,6297.02024
2025-11-01,Nov 2025,Sol,USA,first,card,AMEX,male,8484,158,6214.42
2025-11-01,Nov 2025,Sol,NZL,recurring,card,MASTERCARD,male,2828,162,6211.788778
2025-11-01,Nov 2025,Sol,JPN,recurring,card,VISA,male,2828,166,6194.582425
2025-11-01,Nov 2025,Nuv,CHL,first,card,VISA,male,2828,313,6164.87
2025-11-01,Nov 2025,Pay,HKG,recurring,apple_pay,MASTERCARD,male,2828,157,6148.43
2025-11-01,Nov 2025,Che,MEX,first,card,VISA,male,2828,308,6138.845303
2025-11-01,Nov 2025,Ad,ESP,upsell,apple_pay,MASTERCARD,male,No offer,105,6094.17513
2025-11-01,Nov 2025,Sol,ZAF,upsell,card,MASTERCARD,male,No offer,101,6066.643687
2025-11-01,Nov 2025,Ad,ARE,recurring,apple_pay,VISA,male,8484,76,6059.24
2025-11-01,Nov 2025,Sol,CAN,first,card,MASTERCARD,male,8484,139,6050.330209
2025-11-01,Nov 2025,Che,GBR,recurring,apple_pay,VISA,male,2828,99,5995.849517
2025-11-01,Nov 2025,Ad,BRA,recurring,apple_pay,VISA,male,8484,75,5986.587927
2025-11-01,Nov 2025,Sol,ZAF,upsell,apple_pay,VISA,male,No offer,100,5940.436654
2025-11-01,Nov 2025,Pay,CAN,recurring,apple_pay,VISA,male,2828,140,5930.432596
2025-11-01,Nov 2025,Nuv,ESP,recurring,apple_pay,MASTERCARD,male,2828,124,5917.294699
2025-11-01,Nov 2025,PP,CAN,recurring,APM,Unknown,female,2828,149,5829.086448
2025-11-01,Nov 2025,PP,CHL,recurring,APM,Unknown,male,2828,153,5821.417938
2025-11-01,Nov 2025,Ad,ARG,recurring,apple_pay,VISA,male,2828,149,5818.51
2025-11-01,Nov 2025,Che,COL,recurring,card,VISA,male,2828,154,5782.857437
2025-11-01,Nov 2025,Nuv,AUS,upsell,apple_pay,VISA,male,No offer,96,5781.04
2025-11-01,Nov 2025,Pay,ARE,recurring,card,MASTERCARD,male,2828,148,5778.52
2025-11-01,Nov 2025,Sol,SAU,recurring,apple_pay,MASTERCARD,male,2828,150,5778.5
2025-11-01,Nov 2025,Ad,BRA,first,apple_pay,VISA,male,8484,142,5770.338094
2025-11-01,Nov 2025,Che,IND,recurring,card,VISA,male,8484,78,5765.937122
2025-11-01,Nov 2025,Sol,JPN,recurring,card,MASTERCARD,male,2828,154,5726.447263
2025-11-01,Nov 2025,Nuv,CHE,upsell,apple_pay,VISA,male,No offer,114,5724.214966
2025-11-01,Nov 2025,PP,GBR,recurring,APM,Unknown,male,728,107,5723.559435
2025-11-01,Nov 2025,Nuv,ECU,recurring,card,VISA,male,2828,154,5718.46
2025-11-01,Nov 2025,Ad,BRA,recurring,apple_pay,VISA,male,728,139,5679.445627
2025-11-01,Nov 2025,PP,USA,recurring,APM,Unknown,Unknown,2828,146,5664.868743
2025-11-01,Nov 2025,PP,ZAF,recurring,APM,Unknown,male,2828,152,5655.162559
2025-11-01,Nov 2025,Ad,USA,recurring,card,MASTERCARD,male,2828,144,5628.56
2025-11-01,Nov 2025,Pay,COL,recurring,apple_pay,MASTERCARD,male,2828,146,5628.54
2025-11-01,Nov 2025,Che,IND,recurring,card,MASTERCARD,male,2828,146,5599.090235
2025-11-01,Nov 2025,Ad,JPN,recurring,apple_pay,MASTERCARD,male,2828,150,5591.981513
2025-11-01,Nov 2025,Sol,FRA,first,apple_pay,VISA,male,2828,204,5572.180392
2025-11-01,Nov 2025,Ad,CAN,recurring,apple_pay,AMEX,male,2828,129,5569.91
2025-11-01,Nov 2025,Nuv,IRL,recurring,apple_pay,VISA,male,2828,106,5562.415421
2025-11-01,Nov 2025,Sol,NGA,recurring,card,MASTERCARD,male,2828,150,5518.5
2025-11-01,Nov 2025,Sol,EGY,recurring,card,MASTERCARD,male,2828,151,5518.49
2025-11-01,Nov 2025,Che,ARG,recurring,card,MASTERCARD,male,2828,146,5469.109421
2025-11-01,Nov 2025,Nuv,CAN,first,apple_pay,VISA,male,2828,246,5438.04967
2025-11-01,Nov 2025,Sol,FRA,recurring,apple_pay,VISA,male,8484,49,5424.934761
2025-11-01,Nov 2025,Ad,ZAF,recurring,apple_pay,VISA,male,2828,144,5418.56
2025-11-01,Nov 2025,PP,BEL,recurring,APM,Unknown,male,8484,55,5401.438698
2025-11-01,Nov 2025,Sol,CAN,recurring,card,VISA,female,2828,138,5396.62
2025-11-01,Nov 2025,Sol,HKG,recurring,card,MASTERCARD,male,2828,137,5378.63
2025-11-01,Nov 2025,Sol,USA,recurring,apple_pay,MASTERCARD,male,2828,138,5348.62
2025-11-01,Nov 2025,PP,AUT,first,APM,Unknown,male,8484,98,5318.308104
2025-11-01,Nov 2025,Ad,HKG,recurring,apple_pay,VISA,male,2828,132,5238.68
2025-11-01,Nov 2025,Ad,ISR,recurring,apple_pay,VISA,male,2828,131,5198.69
2025-11-01,Nov 2025,Pay,CAN,recurring,apple_pay,MASTERCARD,male,8484,63,5191.37
2025-11-01,Nov 2025,Sol,IND,recurring,card,VISA,male,8484,67,5155.127946
2025-11-01,Nov 2025,Ad,JPN,recurring,apple_pay,AMEX,male,2828,136,5150.444269
2025-11-01,Nov 2025,Sol,USA,recurring,apple_pay,AMEX,male,8484,64,5119.36
2025-11-01,Nov 2025,Sol,USA,upsell,apple_pay,AMEX,male,No offer,86,5115.14
2025-11-01,Nov 2025,Sol,AUS,recurring,apple_pay,MASTERCARD,male,8484,59,5081.41
2025-11-01,Nov 2025,PP,AUT,first,APM,Unknown,male,2828,185,5050.306655
2025-11-01,Nov 2025,PP,CAN,recurring,APM,Unknown,male,728,118,5031.924913
2025-11-01,Nov 2025,Nuv,FRA,first,apple_pay,VISA,male,8484,94,5030.736207
2025-11-01,Nov 2025,Nuv,ESP,recurring,apple_pay,VISA,male,8484,46,5029.228776
2025-11-01,Nov 2025,Nuv,ARE,first,apple_pay,VISA,male,2828,256,5001.541729
2025-11-01,Nov 2025,PP,CHE,first,APM,Unknown,male,2828,238,4978.418627
2025-11-01,Nov 2025,Che,ITA,recurring,card,MASTERCARD,male,2828,108,4960.420981
2025-11-01,Nov 2025,Nuv,FRA,recurring,apple_pay,MASTERCARD,male,2828,105,4946.80743
2025-11-01,Nov 2025,Raz,IND,recurring,card,Unknown,male,2828,129,4931.616248
2025-11-01,Nov 2025,Che,PER,recurring,card,VISA,male,8484,69,4916.164438
2025-11-01,Nov 2025,Nuv,CAN,first,apple_pay,VISA,male,8484,111,4906.527424
2025-11-01,Nov 2025,Ad,CAN,recurring,card,AMEX,male,2828,113,4891.404001
2025-11-01,Nov 2025,Raz,IND,upsell,card,MASTERCARD,male,No offer,88,4859.49231
2025-11-01,Nov 2025,Sol,NGA,upsell,card,MASTERCARD,male,No offer,85,4859.15
2025-11-01,Nov 2025,Sol,ZAF,recurring,apple_pay,VISA,male,8484,71,4846.590129
2025-11-01,Nov 2025,Ad,CAN,upsell,apple_pay,VISA,male,No offer,82,4839.618536
2025-11-01,Nov 2025,Nuv,ITA,upsell,apple_pay,VISA,male,No offer,84,4839.10961
2025-11-01,Nov 2025,Nuv,COL,first,card,VISA,male,2828,249,4820.45
2025-11-01,Nov 2025,Sol,THA,recurring,card,MASTERCARD,male,2828,126,4793.74
2025-11-01,Nov 2025,Sol,ZAF,first,apple_pay,VISA,male,2828,239,4777.542858
2025-11-01,Nov 2025,Che,CHL,upsell,card,VISA,male,No offer,99,4734.70669
2025-11-01,Nov 2025,PP,JPN,upsell,APM,Unknown,male,No offer,142,4643.094404
2025-11-01,Nov 2025,Sol,CIV,first,card,VISA,male,2828,225,4633.75
2025-11-01,Nov 2025,Sol,USA,first,card,AMEX,male,2828,233,4621.67
2025-11-01,Nov 2025,PP,MEX,recurring,APM,Unknown,male,728,117,4611.522138
2025-11-01,Nov 2025,Sol,ZAF,first,card,VISA,male,8484,117,4607.414834
